151,88,54
213,114,61
118,64,35
211,156,126
196,115,72
118,83,63
190,130,98
148,106,83
177,126,98
159,99,63
104,66,44
199,128,86
114,65,38
180,114,75
107,68,45
207,117,65
134,76,43
118,67,38
163,102,64
173,100,55
151,96,61
164,100,60
130,96,75
215,122,66
100,59,34
229,154,107
100,57,30
162,100,63
137,79,44
127,96,76
212,125,71
166,94,51
181,126,92
214,122,66
165,97,56
226,129,69
151,98,48
107,82,59
148,115,85
179,137,98
207,157,110
176,118,64
178,127,79
128,79,35
152,104,60
156,96,61
197,115,68
180,127,97
151,110,87
151,90,55
157,107,78
113,81,62
96,68,52
197,116,69
155,94,57
100,57,33
220,127,72
216,120,64
162,123,100
212,143,103
148,86,49
122,84,62
115,81,61
166,107,70
167,125,100
122,86,64
147,112,90
139,98,73
157,108,78
225,140,88
114,65,37
229,150,102
157,93,55
100,57,32
220,124,68
195,122,79
149,86,49
111,64,36
182,131,101
136,97,75
201,149,118
162,97,56
176,109,68
101,60,35
213,152,115
172,96,49
156,86,43
181,128,96
212,116,58
164,92,48
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
160,99,63
136,80,48
216,122,67
116,67,38
218,158,123
107,59,32
221,163,129
118,87,69
218,122,67
155,96,61
207,122,74
186,111,68
110,80,63
204,134,94
155,89,51
102,75,60
164,100,63
198,124,81
169,107,66
130,84,55
223,129,68
132,79,46
127,70,34
138,76,37
236,139,75
147,84,43
199,139,101
156,95,58
216,118,62
203,113,62
125,75,47
140,81,47
157,92,55
213,119,65
172,124,97
121,67,37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
156,95,60
135,82,52
152,88,51
138,90,63
165,92,51
122,90,71
224,163,129
152,92,58
144,92,62
151,90,55
117,65,36
202,146,114
219,148,107
122,74,48
178,97,51
131,80,51
156,103,73
128,89,67
183,129,97
112,88,74
151,99,69
125,91,71
217,138,92
236,152,102
156,113,87
183,148,128
199,128,86
163,100,62
156,87,47
210,119,64
180,108,65
163,104,68
182,126,92
195,107,55
185,123,86
149,84,46
157,93,54
217,127,75
133,88,62
221,124,67
152,90,53
177,102,59
196,107,55
133,76,44
209,145,108
158,97,61
124,92,73
178,103,58
175,104,62
160,116,89
149,86,49
218,122,65
209,120,67
214,125,71
170,113,79
222,137,86
176,105,62
212,132,83
227,131,73
214,136,88
146,110,89
217,149,108
187,122,82
