118,102,94
82,63,54
118,100,92
89,69,59
60,50,45
161,150,145
122,109,103
63,53,48
141,104,86
156,126,112
106,75,59
72,55,47
156,122,105
96,78,70
102,79,68
109,83,70
59,50,47
118,101,94
98,74,63
158,134,124
127,104,93
165,152,147
110,83,70
130,98,82
122,99,87
164,143,133
141,128,122
159,142,134
80,71,67
101,86,80
151,129,119
107,89,81
108,82,69
116,95,85
117,101,93
107,91,84
136,106,90
71,60,56
156,115,95
143,111,96
147,107,87
130,104,91
111,79,63
100,91,87
63,50,44
149,120,107
87,75,71
90,83,80
145,109,90
151,119,103
159,139,130
152,127,115
168,114,88
140,116,105
109,86,75
132,98,81
111,99,93
183,140,120
134,91,70
203,152,127
107,84,73
88,70,61
204,176,163
204,157,135
142,111,96
118,83,66
154,110,89
204,180,169
150,126,114
198,164,148
130,102,89
82,71,66
131,93,74
153,114,95
176,161,153
201,140,109
191,154,135
105,93,88
80,61,52
131,97,80
191,153,134
140,113,99
126,95,79
120,95,83
79,67,61
92,87,85
74,72,71
133,127,126
58,55,54
101,95,94
101,96,93
88,85,85
103,93,85
149,145,144
97,94,94
43,39,36
56,50,45
119,113,110
42,38,34
75,70,69
116,105,96
52,48,48
91,87,86
111,106,105
59,53,48
57,54,53
82,78,77
110,99,91
138,134,133
118,115,114
108,99,92
138,134,133
112,104,98
94,89,88
72,68,68
107,104,103
71,65,60
84,75,69
123,120,120
149,125,113
157,127,113
200,156,135
98,75,64
135,98,80
174,123,98
173,138,122
200,177,166
123,84,65
181,161,151
156,118,100
198,154,134
94,77,69
173,146,133
186,138,115
200,154,133
90,80,75
94,89,87
135,128,126
54,51,50
90,85,82
57,50,45
98,87,79
84,79,77
76,74,73
132,125,123
87,76,68
50,46,43
77,73,70
67,62,60
53,48,43
114,107,105
76,69,64
85,80,78
95,89,88
74,72,71
59,52,46
125,121,120
52,47,43
105,92,82
68,62,59
75,68,63
97,91,89
87,84,83
83,75,69
96,88,82
70,62,55
82,77,76
130,124,123
88,78,70
99,92,88
152,127,115
189,171,162
202,142,113
187,130,102
184,166,157
142,98,77
108,79,64
198,172,159
163,128,111
203,171,155
155,110,88
165,134,119
203,141,111
150,124,112
202,154,131
109,88,78
139,126,120
118,102,94
127,116,112
63,54,51
154,134,125
82,61,51
161,127,111
156,122,106
159,138,128
135,122,117
150,118,102
132,105,92
140,120,111
134,120,113
157,132,121
157,129,116
80,65,59
102,86,79
