105,88,129
110,71,137
134,111,166
148,133,168
101,74,130
114,75,144
91,60,115
118,87,153
95,70,123
147,125,151
139,129,141
172,118,167
195,169,204
166,147,170
175,133,180
76,67,78
124,96,127
154,119,157
80,69,122
82,66,132
38,29,60
97,69,149
76,69,102
40,29,62
101,75,160
76,56,117
60,44,93
77,67,124
61,44,104
90,71,168
106,93,168
81,70,132
90,66,162
56,44,99
89,69,159
83,77,111
139,117,146
159,120,170
79,59,83
88,64,92
100,84,105
76,61,80
85,61,88
100,78,107
120,98,128
83,74,121
49,39,73
78,74,95
103,86,160
144,136,175
54,45,82
94,81,144
135,125,175
63,49,91
121,104,141
117,82,132
67,60,74
113,95,133
58,44,68
69,62,76
133,102,158
143,107,174
76,56,87
81,71,117
102,82,153
73,60,110
71,53,101
47,40,71
126,116,161
69,60,101
91,78,133
63,50,93
199,172,160
111,90,80
131,115,108
149,123,111
177,161,154
143,114,101
185,171,165
254,220,205
185,141,121
79,68,115
71,58,110
95,73,144
77,64,119
69,49,100
51,38,77
75,57,113
53,43,83
43,32,64
88,74,121
140,127,172
52,45,66
92,83,112
59,45,87
63,58,73
82,67,116
72,47,99
65,45,91
88,74,122
60,42,84
99,66,133
112,83,164
111,88,164
54,46,75
141,128,173
100,84,140
108,82,157
83,71,122
139,130,171
111,94,166
65,55,98
50,40,80
78,64,122
109,101,133
94,64,144
103,85,163
107,88,132
143,114,184
110,91,135
128,86,178
101,67,133
87,56,114
102,80,131
120,111,132
151,130,179
76,67,111
76,68,110
67,59,97
53,39,76
82,74,113
78,57,111
103,97,123
60,45,87
56,40,79
145,126,162
178,156,206
159,114,180
117,106,126
165,132,197
181,163,201
112,100,123
69,49,74
71,53,78
81,70,114
94,83,126
101,77,143
65,46,88
65,51,94
43,31,59
121,111,149
97,68,130
60,44,83
74,64,114
77,68,109
63,54,97
70,66,86
88,83,106
90,65,144
88,66,142
47,37,78
108,97,150
75,64,119
77,72,98
76,70,102
79,56,129
79,68,124
84,79,105
73,59,126
91,70,156
53,50,67
77,68,114
138,130,166
61,57,73
61,57,79
76,61,117
109,99,148
117,111,140
116,107,147
63,51,98
86,73,120
63,45,89
124,109,164
53,47,69
102,74,147
74,53,106
60,46,89
106,80,161
75,66,98
79,69,116
41,37,59
97,86,135
38,29,56
46,32,65
100,81,158
107,93,164
50,40,77
140,131,174
82,71,119
99,73,144
51,41,78
101,76,151
60,42,84
93,68,136
138,128,170
106,90,158
90,73,139
