173,137,104
190,142,102
152,117,107
202,149,110
190,140,105
191,141,102
148,114,107
234,176,123
222,163,110
203,148,105
156,119,106
190,141,108
171,139,110
209,156,116
143,110,112
160,120,103
205,152,114
224,171,125
143,110,112
101,83,92
181,136,113
216,160,116
143,109,109
143,109,108
170,137,107
228,174,126
142,108,101
186,138,107
184,137,103
177,133,102
184,137,109
214,163,119
216,160,113
148,113,108
215,160,115
134,104,98
173,138,107
236,179,130
156,115,102
173,125,96
204,147,105
235,180,131
209,149,106
208,148,103
222,161,110
137,101,94
165,125,93
153,112,102
169,137,109
147,114,94
153,117,115
145,112,116
138,106,111
191,144,118
175,131,111
125,99,101
164,125,117
147,113,114
142,107,108
173,129,111
174,135,99
209,146,96
183,131,89
171,131,94
162,118,82
227,159,101
181,130,88
161,113,91
231,164,105
170,119,92
161,113,91
238,175,117
176,137,100
201,144,95
155,113,95
173,124,94
223,158,102
188,135,99
202,144,98
140,105,89
200,143,100
156,114,98
213,153,102
149,111,83
170,136,105
163,126,101
144,116,109
184,146,112
95,82,89
112,94,98
233,178,128
197,147,105
143,113,105
156,124,110
227,171,121
216,168,124
174,136,101
158,115,94
192,137,98
173,125,91
166,119,92
238,178,122
183,131,95
206,147,98
196,141,93
174,124,93
158,115,95
221,157,100
168,136,106
193,146,112
214,162,122
162,128,117
140,114,115
189,145,118
174,133,110
197,151,119
124,101,105
235,184,138
161,127,116
165,127,107
171,138,107
174,131,107
198,148,111
223,168,120
207,153,112
198,147,111
174,139,108
147,113,107
147,114,108
197,145,106
220,164,115
111,90,95
171,137,106
160,119,100
171,128,108
229,172,122
162,121,101
201,152,109
188,146,109
217,160,112
176,131,104
147,112,103
194,143,109
204,150,110
170,136,105
199,147,106
162,126,109
180,143,110
197,148,111
206,151,105
200,150,111
193,146,111
192,144,104
191,142,103
145,114,105
130,104,99
