121,166,132
98,187,127
97,173,125
97,175,122
99,184,124
103,203,133
123,200,144
96,175,123
95,157,116
116,214,143
116,165,124
101,172,109
67,105,67
78,129,79
92,203,101
103,211,116
125,229,139
87,161,93
86,168,88
75,127,78
120,167,134
91,128,110
95,163,122
68,70,76
136,230,166
101,196,134
121,217,152
82,112,97
126,223,157
92,140,117
118,165,132
120,220,155
111,211,145
103,163,125
93,156,131
90,141,122
95,170,133
96,174,134
120,218,153
90,135,113
121,168,131
100,206,125
93,164,111
90,137,102
71,108,80
93,160,110
100,185,120
91,144,104
115,219,139
95,189,116
122,168,133
101,191,124
119,198,138
104,202,128
97,162,114
99,186,122
98,165,115
97,162,116
100,184,122
96,157,115
118,164,130
86,132,97
113,185,132
135,231,161
99,186,122
99,189,123
94,157,110
95,168,113
95,157,110
118,217,144
119,168,130
95,188,117
92,164,110
92,167,111
103,213,130
108,217,134
99,201,123
128,229,152
88,142,101
93,160,110
118,165,132
69,86,76
107,209,140
73,105,85
94,147,114
103,195,133
97,166,122
107,208,140
115,215,147
96,163,121
121,166,135
119,213,148
105,165,124
103,163,123
90,103,95
107,162,124
126,218,154
129,214,155
98,135,110
103,153,119
114,165,128
105,217,133
88,157,102
88,166,99
87,168,99
78,128,86
89,177,104
87,167,101
84,128,87
75,121,85
119,165,131
104,194,128
137,230,161
120,219,146
101,176,120
98,161,115
101,175,120
85,111,91
112,214,139
82,119,91
123,168,137
103,161,131
88,123,101
103,171,129
86,115,102
115,207,147
113,205,145
101,165,130
98,141,114
107,183,139
114,164,126
106,196,123
94,184,102
89,143,88
94,153,105
95,188,104
83,107,76
92,177,106
127,231,148
74,90,67
118,164,128
106,200,123
96,142,104
103,194,116
98,157,100
100,185,114
80,105,80
101,181,114
95,130,95
103,195,117
122,167,134
97,157,129
82,116,98
105,203,137
113,213,146
100,184,130
74,99,87
106,204,139
97,161,128
105,202,137
