86,86,169
86,89,186
86,93,179
86,99,195
86,113,183
86,104,195
86,112,198
86,110,182
86,99,185
86,93,176
83,94,168
83,115,185
83,94,170
83,101,186
83,97,180
83,117,173
83,122,175
83,97,179
83,121,170
83,107,203
85,88,170
85,109,171
85,104,170
85,108,181
85,106,193
85,102,173
85,100,180
85,93,199
85,104,204
85,97,186
85,89,168
85,113,190
85,91,189
85,118,174
85,114,176
85,117,171
85,119,175
85,115,188
85,116,194
85,100,189
85,89,171
85,109,176
85,98,206
85,116,200
85,109,203
85,106,185
85,106,189
85,117,174
85,108,202
85,116,181
86,86,171
86,96,180
86,95,172
86,104,188
86,88,187
86,100,189
86,88,189
86,94,186
86,100,185
86,109,191
84,89,167
84,90,198
84,100,200
84,93,200
84,111,168
84,117,197
84,99,178
84,106,190
84,108,178
84,89,179
85,92,171
85,105,199
85,103,195
85,118,182
85,107,195
85,92,190
85,109,171
85,102,202
85,95,201
85,96,205
84,88,168
84,95,192
84,105,192
84,95,197
84,115,178
84,108,203
84,107,185
84,108,173
84,97,171
84,89,187
86,84,168
86,108,171
86,85,190
86,99,189
86,96,182
86,85,179
86,104,193
86,90,200
86,112,173
86,113,176
80,98,168
80,124,174
80,127,177
80,118,184
80,119,199
80,106,195
80,109,194
80,124,179
80,111,196
80,110,191
85,88,168
85,100,175
85,99,193
85,98,181
85,99,200
85,109,185
85,116,188
85,97,178
85,91,172
85,112,173
87,82,171
87,104,205
87,110,179
87,96,171
87,86,175
87,86,202
87,86,202
87,107,203
87,101,195
87,104,203
82,96,167
82,123,172
82,122,185
82,124,178
82,116,180
82,109,191
82,96,173
82,122,174
82,106,202
82,117,175
85,91,168
85,105,187
85,93,172
85,114,196
85,93,185
85,110,180
85,101,191
85,102,174
85,116,191
85,97,168
87,86,170
87,100,177
87,97,177
87,109,177
87,114,205
87,95,205
87,103,203
87,109,196
87,107,203
87,106,192
