149,124,192
149,126,202
149,144,225
149,131,209
149,153,202
149,131,211
149,141,193
149,136,200
149,139,201
149,127,219
154,134,196
154,148,200
154,148,206
154,162,205
154,147,197
154,145,207
154,163,231
154,143,230
154,158,218
154,148,225
149,123,193
149,142,214
149,149,220
149,143,232
149,123,203
149,136,205
149,127,205
149,146,230
149,123,227
149,128,201
148,121,194
148,141,222
148,131,228
148,121,209
148,128,197
148,125,202
148,128,195
148,132,228
148,131,231
148,140,206
152,125,195
152,136,201
152,152,223
152,144,232
152,129,220
152,137,224
152,155,214
152,155,199
152,128,225
148,121,192
148,124,227
148,136,225
148,122,197
148,143,221
148,122,199
148,123,215
148,148,225
148,148,231
148,138,202
148,116,191
148,144,216
148,120,197
148,133,225
148,136,199
148,129,195
148,118,199
148,119,201
148,129,223
152,126,197
152,133,225
152,144,198
152,147,209
152,127,235
152,127,224
152,137,204
152,151,211
152,136,226
147,121,190
147,138,191
147,133,215
147,146,212
147,128,220
147,144,197
147,130,215
147,141,212
147,130,217
150,116,192
150,116,202
150,143,227
150,140,227
150,131,211
150,120,197
150,141,216
150,127,205
150,116,202
151,130,198
151,152,223
151,149,207
151,137,222
151,143,219
151,140,223
151,135,232
151,135,227
151,131,203
151,143,206
151,119,194
151,121,198
151,121,230
151,124,214
151,148,204
151,127,209
151,127,210
151,123,205
151,138,200
148,114,192
148,130,221
148,140,211
148,144,224
148,131,192
148,126,199
148,125,200
148,124,230
148,125,213
151,129,198
151,154,201
151,137,203
151,151,211
151,132,220
151,143,226
151,143,221
151,134,227
151,135,213
149,123,194
149,147,199
149,123,226
149,127,214
149,139,222
149,150,197
149,141,215
149,148,227
149,151,198
149,119,192
149,126,230
149,145,225
149,143,193
149,149,226
149,135,229
149,122,231
149,144,207
149,122,213
